raw_title,detail_url,view_price,view_fee,item_loc,view_sales,comment_count,user_id,nick,icon,comment_url,shopLink,shopcard.isTmall
沙露源伊犁树上干杏500克新疆杏干新鲜吊干甜杏包邮,//detail.tmall.com/item.htm?id=618067852668&ns=1&abbucket=10,29.9,0.0,新疆 伊犁,32,348.0,2208108885251,沙露源食品专营店,['天猫宝贝'],//detail.tmall.com/item.htm?id=618067852668&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208108885251,True
【果栗园】新疆杏干杏脯杏肉干无红杏干黑杏蜜饯零食散装,//item.taobao.com/item.htm?id=629795565152&ns=1&abbucket=10#detail,34.56,8.0,北京,32,87.0,3062212615,果栗园,['金牌卖家'],//item.taobao.com/item.htm?id=629795565152&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3062212615,False
杏脯夹核桃仁土耳其大黑杏夹纸皮核桃仁杏包核桃新疆特产杏福恋仁,//item.taobao.com/item.htm?id=558582674585&ns=1&abbucket=10#detail,45.0,0.0,新疆 乌鲁木齐,32,193.0,389818823,莉莉娅8899,['金牌卖家'],//item.taobao.com/item.htm?id=558582674585&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=389818823,False
2021年新疆吊干杏四团树上吊死干杏干特级无添加吊树杏子干500克,//item.taobao.com/item.htm?id=652216306331&ns=1&abbucket=10#detail,35.0,0.0,新疆 阿克苏,32,78.0,37364965,ctc521,['金牌卖家'],//item.taobao.com/item.htm?id=652216306331&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=37364965,False
【天山风味】新疆天山无核杏干 软糯酸甜滋润心田 120g/袋,//item.taobao.com/item.htm?id=650816624997&ns=1&abbucket=10#detail,69.0,999.0,江西 南昌,32,180.0,2212181114783,千军万马食品,[],//item.taobao.com/item.htm?id=650816624997&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212181114783,False
简农古树杏干无添加4袋装*120g新疆无核果干果糖儿童零食休闲小吃,//item.taobao.com/item.htm?id=653009072688&ns=1&abbucket=10#detail,55.0,100.0,浙江 宁波,31,38.0,407118762,迷情三月,[],//item.taobao.com/item.htm?id=653009072688&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=407118762,False
新货新疆特产无核土耳其大黑杏干杏脯无核果脯蜜饯杏肉500g 包邮,//item.taobao.com/item.htm?id=588940102095&ns=1&abbucket=10#detail,29.8,0.0,新疆 乌鲁木齐,30,264.0,919275945,王宗青新疆特产,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=588940102095&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=919275945,False
新疆特产黑杏夹核桃仁500g无添加天然杏干杏脯包核桃仁独立小包装,//item.taobao.com/item.htm?id=632475360304&ns=1&abbucket=10#detail,38.8,0.0,新疆 哈密,30,57.0,354589767,石尚起义,[],//item.taobao.com/item.htm?id=632475360304&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=354589767,False
新疆吊杏干无添加天然果脯无糖吊干杏干2021新货新疆特产树上干杏,//detail.tmall.com/item.htm?id=646254707868&ns=1&abbucket=10,29.5,0.0,新疆 阿克苏,30,226.0,2206534168869,聪润食品专营店,['天猫宝贝'],//detail.tmall.com/item.htm?id=646254707868&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2206534168869,True
新疆杏干无添加天然杏干有核500g零食特产甜杏干无熏无染农家晒干,//item.taobao.com/item.htm?id=564129550820&ns=1&abbucket=10#detail,39.9,0.0,新疆 和田,30,257.0,3027454357,carlaz0805,[],//item.taobao.com/item.htm?id=564129550820&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3027454357,False
杏干新疆吊干杏无添加天然新鲜树上干杏农家特级吊死干500g新货,//item.taobao.com/item.htm?id=600184627714&ns=1&abbucket=10#detail,29.0,0.0,新疆 阿克苏,30,157.0,2200828130292,艾尼江新疆儿子农产品,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=600184627714&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2200828130292,False
吊干杏干新货吊杏干新疆特产吊死干天然特级无添加树上杏干500g,//item.taobao.com/item.htm?id=559091453442&ns=1&abbucket=10#detail,26.8,0.0,新疆 阿克苏,29,105.0,2348604662,丝路果韵,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=559091453442&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2348604662,False
2021新货新疆杏干小白杏干吊死干杏散装500克树上晒干无添加杏脯,//item.taobao.com/item.htm?id=601598611722&ns=1&abbucket=10#detail,26.8,15.0,河南 郑州,29,181.0,655339285,新疆特产实体22,['金牌卖家'],//item.taobao.com/item.htm?id=601598611722&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=655339285,False
土耳其杏干无添加天然无糖无核吊干杏新疆吊死杏干甜杏干散装1斤,//item.taobao.com/item.htm?id=572609430347&ns=1&abbucket=10#detail,39.0,0.0,湖南 长沙,29,320.0,203539873,desiregreen,[],//item.taobao.com/item.htm?id=572609430347&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=203539873,False
2021年新疆杏干伊犁吊干杏特级果自然风干500g包邮特产散称,//item.taobao.com/item.htm?id=600099569735&ns=1&abbucket=10#detail,28.8,0.0,新疆 乌鲁木齐,29,29.0,1054209112,好好先生来购物,[],//item.taobao.com/item.htm?id=600099569735&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1054209112,False
新疆四团吊干杏无添加农家新疆特产小白杏干树上吊死干杏肉杏脯,//item.taobao.com/item.htm?id=655836144631&ns=1&abbucket=10#detail,35.8,25.0,新疆 阿克苏,28,27.0,798600285,盖世非英雄0,['金牌卖家'],//item.taobao.com/item.htm?id=655836144631&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=798600285,False
新疆杏脯夹核桃仁500g零添加杏包仁树上风干杏抱抱果休闲无核零食,//item.taobao.com/item.htm?id=645318838162&ns=1&abbucket=10#detail,39.9,0.0,新疆 乌鲁木齐,28,76.0,676912696,ldwjj3847543,['金牌卖家'],//item.taobao.com/item.htm?id=645318838162&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=676912696,False
新疆特产阿克苏四团吊干杏树上吊死干小红杏干天然晾晒无添加,//item.taobao.com/item.htm?id=631302414755&ns=1&abbucket=10#detail,24.9,0.0,新疆 乌鲁木齐,28,214.0,1071846856,优果优汇,['金牌卖家'],//item.taobao.com/item.htm?id=631302414755&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1071846856,False
小小的我新疆甜杏肉孕妇休闲零食杏干果干果脯天然无添加无核560g,//detail.tmall.com/item.htm?id=652749301265&ns=1&abbucket=10,158.0,18.0,江苏 常州,28,47.0,2211340469078,小小的我旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=652749301265&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2211340469078,True
新疆特产土耳其大黑杏干免洗无添加蔗糖杏脯无核果脯蜜饯杏肉500g,//item.taobao.com/item.htm?id=632500007389&ns=1&abbucket=10#detail,59.5,25.0,新疆 吐鲁番,28,589.0,723101153,石河子张玉干果店,['公益宝贝'],//item.taobao.com/item.htm?id=632500007389&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=723101153,False
新疆特产黑杏脯土耳其大黑杏干无核杏肉500g无添加天然杏干水果干,//item.taobao.com/item.htm?id=654289288684&ns=1&abbucket=10#detail,45.0,0.0,新疆 阿克苏,27,100.0,2121093602,ali111620146,[],//item.taobao.com/item.htm?id=654289288684&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2121093602,False
冻葩FD冻干杏干30g   新疆杏干泡果茶非油炸酸到流口水,//detail.tmall.com/item.htm?id=619937440878&ns=1&abbucket=10,19.9,12.0,上海,27,43.0,2208155517364,恰品旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=619937440878&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208155517364,True
新货蜜禾新疆红杏干杏脯500g无吊干杏杏肉酸杏子休闲零食果脯蜜饯,//item.taobao.com/item.htm?id=652247247087&ns=1&abbucket=10#detail,17.93,99.0,江苏 常州,27,55.0,2209020423309,裕扬百货,['金牌卖家'],//item.taobao.com/item.htm?id=652247247087&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2209020423309,False
子味杏包仁500g杏脯夹核桃仁无花果夹核桃新疆特产休闲零食包邮,//item.taobao.com/item.htm?id=633005083207&ns=1&abbucket=10#detail,23.5,34.0,江苏 无锡,27,117.0,265212908,趣味零食,['金牌卖家'],//item.taobao.com/item.htm?id=633005083207&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=265212908,False
新货新疆散装2021新货特级库车小白杏干超甜无添加吊死干500g包邮,//item.taobao.com/item.htm?id=578790028787&ns=1&abbucket=10#detail,25.8,0.0,新疆 乌鲁木齐,27,187.0,919275945,王宗青新疆特产,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=578790028787&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=919275945,False
今年新货新疆轮台阳霞小白杏干甜糯软无添加好吃250g满2斤包邮,//item.taobao.com/item.htm?id=536408427399&ns=1&abbucket=10#detail,16.8,5.0,新疆 巴音郭楞,26,288.0,178353107,吴谦干果店铺,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=536408427399&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=178353107,False
2021新疆原产地发货库车吊干杏500g软硬适中酸甜可口办公休闲零食,//item.taobao.com/item.htm?id=606722903076&ns=1&abbucket=10#detail,38.8,999.0,新疆 喀什,26,104.0,411061171,低调小云,['金牌卖家'],//item.taobao.com/item.htm?id=606722903076&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=411061171,False
新日期香先笙新疆吊干杏干无核杏脯树上大杏干年新货休闲零食蜜饯,//item.taobao.com/item.htm?id=657325957404&ns=1&abbucket=10#detail,30.03,999.0,浙江 杭州,26,22.0,2212416908951,tb15072989968,[],//item.taobao.com/item.htm?id=657325957404&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212416908951,False
新疆杏包仁杏脯夹核桃仁500g 天然吊干杏真空独立包干果蜜饯包邮,//item.taobao.com/item.htm?id=636069255458&ns=1&abbucket=10#detail,19.9,0.0,新疆 乌鲁木齐,26,138.0,22049212,轩杰秋枫,[],//item.taobao.com/item.htm?id=636069255458&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=22049212,False
丝路印象干果新疆杏干来自新疆的礼物杏干杏脯杏条无核杏肉脯果脯,//item.taobao.com/item.htm?id=656245594528&ns=1&abbucket=10#detail,18.9,25.0,新疆 乌鲁木齐,26,,2208749120717,tb116167950,[],//item.taobao.com/item.htm?id=656245594528&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208749120717,False
2021年8月新疆桂博杏肉杏干无核袋装果干225g*3实惠杏条杏脯,//item.taobao.com/item.htm?id=17600253981&ns=1&abbucket=10#detail,45.0,25.0,北京,25,31.0,88493193,优酷儿,['分组-服务'],//item.taobao.com/item.htm?id=17600253981&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=88493193,False
2021年新疆杏干无添加天然吊干杏特级袋装特产无糖酸甜杏肉包邮,//item.taobao.com/item.htm?id=613771069935&ns=1&abbucket=10#detail,32.0,0.0,新疆 乌鲁木齐,25,411.0,1791900040,我是阿达喜,['金牌卖家'],//item.taobao.com/item.htm?id=613771069935&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1791900040,False
无核红杏干250g杏脯杏肉无添加天然水果干果脯蜜饯孕妇小零食新疆,//item.taobao.com/item.htm?id=639688072260&ns=1&abbucket=10#detail,18.8,15.0,广东 广州,25,44.0,2846001485,古帝豪22,[],//item.taobao.com/item.htm?id=639688072260&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2846001485,False
新货新疆特产乌蜜大黑杏干500g无添加天然带核甜杏肉杏脯孕妇零食,//item.taobao.com/item.htm?id=17064652110&ns=1&abbucket=10#detail,29.9,0.0,新疆 乌鲁木齐,25,190.0,112673721,天山吆喝,['分组-服务'],//item.taobao.com/item.htm?id=17064652110&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=112673721,False
悦利红杏干新疆杏脯250g罐装吊干杏肉树上酸杏子休闲零食果脯蜜饯,//detail.tmall.com/item.htm?id=643679969783&ns=1&abbucket=10,16.8,0.0,广东 揭阳,25,242.0,2200717696936,悦利食品旗舰店,"['天猫宝贝', '公益宝贝']",//detail.tmall.com/item.htm?id=643679969783&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2200717696936,True
新疆[简农]古树杏干无添加天然杏脯无核杏肉蜜饯120克4袋独立小包,//item.taobao.com/item.htm?id=651836857537&ns=1&abbucket=10#detail,58.0,0.0,新疆 乌鲁木齐,25,239.0,411744909,西诚商贸,[],//item.taobao.com/item.htm?id=651836857537&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=411744909,False
杏干果脯杏脯500g罐装无核酸红杏果肉干小零食无新疆特产添加天然,//detail.tmall.com/item.htm?id=642983215572&ns=1&abbucket=10,24.8,999.0,浙江 杭州,25,44.0,2143077332,臻尚食品旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=642983215572&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2143077332,True
新边界土耳其大杏干无添加天然杏脯400g杏肉非新疆杏子甘草吊干杏,//detail.tmall.com/item.htm?id=649358826033&ns=1&abbucket=10,29.99,15.0,新疆 乌鲁木齐,25,31.0,2024228961,新边界旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=649358826033&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2024228961,True
玛苏尔新疆杏干果脯天然树上吊干杏特产新货新疆直发,//detail.tmall.com/item.htm?id=628489555187&ns=1&abbucket=10,24.9,5.0,新疆 乌鲁木齐,25,3257.0,2208887057143,玛苏尔旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=628489555187&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208887057143,True
敦煌皇宝李广杏干300g无添加甘肃特产树上吊干无核杏肉杏脯非新疆,//item.taobao.com/item.htm?id=626317774174&ns=1&abbucket=10#detail,20.0,800.0,甘肃 酒泉,24,950.0,342549970,a634250811,[],//item.taobao.com/item.htm?id=626317774174&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=342549970,False
新疆特产新货库车小白杏干无添加500g天然休闲孕妇零食果干吊死干,//item.taobao.com/item.htm?id=541537201408&ns=1&abbucket=10#detail,28.8,99.0,新疆 吐鲁番,24,211.0,2005455300,颖颖是熊二嘛,"['金牌卖家', '分组-服务']",//item.taobao.com/item.htm?id=541537201408&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2005455300,False
2021年新疆吊杏干死无添加农家天然无糖树上新疆特产特级杏脯干大,//item.taobao.com/item.htm?id=578790311026&ns=1&abbucket=10#detail,30.9,0.0,新疆 阿克苏,24,231.0,715250057,过时的呆呆,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=578790311026&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=715250057,False
新疆特产库车小白甜杏干树上杏干零食干杏肉500g新货一杏两吃包邮,//item.taobao.com/item.htm?id=566739243373&ns=1&abbucket=10#detail,6.9,999.0,陕西 咸阳,24,24.0,47614593,新疆干果精品店,['金牌卖家'],//item.taobao.com/item.htm?id=566739243373&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=47614593,False
百草味新疆红杏添加天然酸杏子果脯蜜饯干杏脯无吊干杏散装杏肉,//item.taobao.com/item.htm?id=658819829466&ns=1&abbucket=10#detail,25.8,25.0,安徽 芜湖,24,22.0,2207544167773,tb366969884,[],//item.taobao.com/item.htm?id=658819829466&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207544167773,False
土耳其大杏干500g包邮无添加天然酸甜无核黄杏肉非新疆蜜饯零食,//item.taobao.com/item.htm?id=600737749203&ns=1&abbucket=10#detail,11.8,200.0,山东 临沂,24,276.0,1119148420,鼎福干果,['金牌卖家'],//item.taobao.com/item.htm?id=600737749203&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1119148420,False
良品铺子新疆红杏干杏脯500g吊干杏肉酸杏子孕妇零食罐装果脯蜜饯,//item.taobao.com/item.htm?id=628664965759&ns=1&abbucket=10#detail,29.8,25.0,安徽 宣城,24,65.0,2207544167773,tb366969884,[],//item.taobao.com/item.htm?id=628664965759&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207544167773,False
新疆杏干无核黑杏脯土耳其甜杏肉500g原味非散装特级天然无添加,//item.taobao.com/item.htm?id=653323773508&ns=1&abbucket=10#detail,16.9,48.0,新疆 乌鲁木齐,24,20.0,652468375,起始的终点2010,[],//item.taobao.com/item.htm?id=653323773508&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=652468375,False
新疆特产特大黑杏干无添加天然土耳其黑杏脯无糖无核杏肉500g包邮,//item.taobao.com/item.htm?id=630039550352&ns=1&abbucket=10#detail,54.5,0.0,新疆 石河子,24,914.0,1095515843,tb9938279,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=630039550352&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1095515843,False
新疆杏干散装500g杏脯肉杏肉干休闲零食特产蜜饯小吃无红杏干添加,//detail.tmall.com/item.htm?id=639577708712&ns=1&abbucket=10,25.8,999.0,浙江 杭州,23,48.0,3296086321,益可利旗舰店,"['天猫宝贝', '公益宝贝']",//detail.tmall.com/item.htm?id=639577708712&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3296086321,True
新疆杏干孕妇儿童网红零食天然无添加休闲营养原味袋装杏肉果干,//item.taobao.com/item.htm?id=643129709318&ns=1&abbucket=10#detail,39.8,200.0,江苏 常州,23,168.0,3470533733,东连玉和,[],//item.taobao.com/item.htm?id=643129709318&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3470533733,False
